City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,callao,-12.0667,-77.15,27.62,73,0,5.14,PE,1709606301
361,werlte,52.85,7.6833,8.3,95,100,0.95,DE,1709606381
362,malatya,38.5,38.0,-2.97,93,0,4.12,TR,1709606381
363,vila velha,-20.3297,-40.2925,26.97,78,20,3.6,BR,1709606382
364,chifeng,42.2683,118.9636,-2.14,38,100,1.71,CN,1709606383
365,westport,41.1415,-73.3579,8.14,88,100,2.06,US,1709606384
366,wenzhou,27.9994,120.6668,19.49,79,64,0.54,CN,1709606384
367,gadzhiyevo,69.2551,33.3362,-5.03,91,86,4.44,RU,1709606385
368,kenai,60.5544,-151.2583,-3.95,91,100,4.12,US,1709606134
369,namie,37.4833,141.0,7.77,49,100,4.48,JP,1709606386
370,santo antonio,-6.3106,-35.4789,24.55,90,21,1.55,BR,1709606386
371,qarauyl,48.9451,79.255,-10.22,77,45,4.29,KZ,1709606387
372,galliano,29.4422,-90.2992,21.0,94,100,4.63,US,1709606387
373,luderitz,-26.6481,15.1594,15.8,86,32,4.93,NA,1709606388
374,barnard castle,54.5415,-1.919,5.71,86,100,5.42,GB,1709606388
375,duba,27.3513,35.6901,20.7,44,4,1.12,SA,1709606389
376,beira,-19.8436,34.8389,25.05,88,20,2.06,MZ,1709606390
377,jacmel,18.2342,-72.5347,25.91,77,28,0.41,HT,1709606390
378,afaahiti,-17.75,-149.2833,29.93,79,81,5.51,PF,1709606391
379,el charco,2.4769,-78.1105,24.21,91,100,0.62,CO,1709606391
380,tindouf,27.6711,-8.1474,14.25,19,0,2.06,DZ,1709606392
381,usinsk,65.9939,57.5281,-22.73,99,47,3.5,RU,1709606392
382,puerto baquerizo moreno,-0.9,-89.6,25.49,77,2,1.88,EC,1709606393
383,necochea,-38.5473,-58.7368,15.17,72,58,7.6,AR,1709606393
384,constantia,44.1833,28.65,7.61,86,100,3.81,RO,1709606394
385,cannonvale,-20.2833,148.7,28.66,68,72,7.09,AU,1709606394
386,howard springs,-12.497,131.047,33.88,76,100,2.49,AU,1709606395
387,kazerun,29.6195,51.6541,9.34,80,1,1.12,IR,1709606396
388,mukalla,14.5425,49.1242,24.69,80,95,1.97,YE,1709606396
389,lodja,-3.4833,23.4333,21.54,99,100,0.26,CD,1709606397
390,nueva palestina,15.8,-92.75,19.43,88,1,2.16,MX,1709606397
391,klaksvik,62.2266,-6.589,6.51,93,100,12.84,FO,1709606398
392,fale old settlement,-9.3852,-171.2468,29.26,74,100,3.15,TK,1709606398
393,krasnogorskoye,52.2953,86.1979,-7.17,92,100,0.82,RU,1709606399
394,holualoa,19.6228,-155.9522,24.91,84,75,5.14,US,1709606399
395,saint-paul,-21.0096,55.2707,26.06,84,98,2.17,RE,1709606400
396,oranjemund,-28.55,16.4333,16.16,93,71,1.27,NA,1709606402
397,colares,38.7992,-9.4469,12.41,86,19,13.41,PT,1709606402
398,pujehun,7.3581,-11.7208,25.13,91,97,1.17,SL,1709606403
399,midvagur,62.0511,-7.1939,6.46,100,100,9.77,FO,1709606404
400,katsuren-haebaru,26.3369,127.8719,26.43,83,75,9.26,JP,1709606404
401,tadine,-21.55,167.8833,27.61,75,92,5.39,NC,1709606405
402,al bawiti,28.3492,28.8659,13.75,45,0,2.4,EG,1709606405
403,gejiu,23.306,103.1635,19.59,26,93,3.62,CN,1709606406
404,sarupathar,26.1984,93.8094,25.99,43,0,0.69,IN,1709606407
405,kingston,17.997,-76.7936,26.53,65,20,1.54,JM,1709606381
406,fort bragg,35.139,-79.006,16.57,78,20,3.13,US,1709606408
407,ruma,45.0081,19.8222,8.9,67,97,3.18,RS,1709606408
408,kopong,-24.4833,25.8833,22.97,44,65,1.18,BW,1709606409
409,bridgewater,44.3835,-64.5155,1.82,83,54,5.66,CA,1709606172
410,hamilton,39.1834,-84.5333,19.05,75,0,5.66,US,1709605865
411,ormond-by-the-sea,29.3491,-81.0665,18.13,96,100,3.09,US,1709606411
412,island harbour,50.724,-1.2758,8.29,93,47,0.89,GB,1709606411
413,nizhnyaya tavda,57.6731,66.1725,-1.73,91,99,4.67,RU,1709606412
414,callaway,30.153,-85.5699,21.06,82,75,2.06,US,1709606413
415,arrifes,37.7667,-25.7,13.14,51,75,3.09,PT,1709606414
416,port moresby,-9.4431,147.1797,29.9,69,100,2.78,PG,1709606415
417,la passe,45.5549,-0.8967,8.13,79,93,9.26,FR,1709606415
418,argo,37.6333,22.7333,9.32,81,1,2.25,GR,1709606416
419,elko,41.0002,-115.5012,-2.99,79,68,0.89,US,1709606219
420,san andres,12.5847,-81.7006,27.01,74,20,3.09,CO,1709606417
421,saint-louis,16.3333,-15.0,24.01,15,1,4.31,SN,1709606418
422,acatlan de osorio,18.2,-98.05,25.27,26,90,1.88,MX,1709606419
423,wamba,8.9333,8.6,26.68,36,10,1.28,NG,1709606420
424,bengkulu,-3.8004,102.2655,26.35,87,100,2.59,ID,1709606423
425,pilar,-9.5972,-35.9567,25.96,86,8,1.51,BR,1709606179
426,awjilah,29.1081,21.2869,14.15,78,0,6.29,LY,1709606424
427,washington court house,39.5364,-83.4391,17.2,69,0,3.6,US,1709606425
428,ulladulla,-35.35,150.4667,23.98,49,17,5.99,AU,1709606425
429,happy valley-goose bay,53.3168,-60.3315,-8.83,48,75,1.03,CA,1709606427
430,gaspe,48.8334,-64.4819,-4.05,58,0,1.54,CA,1709606429
431,dourados,-22.2211,-54.8056,22.68,83,54,1.7,BR,1709606429
432,kozle,50.3356,18.1433,7.2,84,100,4.05,PL,1709606430
433,bir el ater,34.7449,8.0602,6.16,65,8,2.91,DZ,1709606430
434,manokwari,-0.8667,134.0833,28.86,72,49,2.49,ID,1709606433
435,baynjiwayn,35.6183,45.9541,2.73,83,46,0.76,IQ,1709606434
436,magistral'nyy,56.1725,107.4458,-9.88,91,100,2.82,RU,1709606435
437,flin flon,54.7682,-101.865,-16.41,97,100,1.56,CA,1709606435
438,annau,37.8876,58.516,0.72,80,20,2.06,TM,1709606438
439,illizi,26.4833,8.4667,10.89,35,0,2.21,DZ,1709606439
440,chibougamau,49.9168,-74.3659,2.79,87,100,3.6,CA,1709606440
441,sao felix do xingu,-6.6447,-51.995,22.52,99,99,0.77,BR,1709606440
442,nuku'alofa,-21.1333,-175.2,31.19,74,20,5.66,TO,1709606441
443,portland,45.5234,-122.6762,5.34,91,100,0.89,US,1709606402
444,tomatlan,19.9333,-105.25,18.62,79,2,0.56,MX,1709606443
445,tulun,54.5611,100.5792,-9.8,81,100,0.9,RU,1709606444
446,aykhal,66.0,111.5,-15.88,97,100,1.33,RU,1709606445
447,port augusta,-32.5,137.7667,34.85,16,0,1.49,AU,1709606445
448,egilsstadir,65.2653,-14.3948,4.95,81,0,6.17,IS,1709606446
449,ilhabela,-23.7781,-45.3581,24.26,88,13,0.94,BR,1709606213
450,haflong,25.1833,93.0333,24.46,47,5,1.86,IN,1709606447
451,deniliquin,-35.5333,144.9667,32.35,15,60,4.69,AU,1709606447
452,paita,-5.0892,-81.1144,25.49,76,100,4.11,PE,1709606448
453,chapaev,50.2,51.1667,-10.15,87,9,1.89,KZ,1709606448
454,bandundu,-3.3167,17.3667,23.88,90,100,1.16,CD,1709606449
455,sitka,57.0531,-135.33,-0.06,59,75,2.57,US,1709606316
456,aitape,-3.1374,142.3475,28.64,78,77,2.24,PG,1709606450
457,hohhot,40.8106,111.6522,1.06,59,40,2.0,CN,1709606451
458,middelburg,-25.7751,29.4648,16.7,71,0,3.61,ZA,1709606389
459,uzgen,40.7699,73.3007,-3.84,68,89,2.61,KG,1709606452
460,sao filipe,14.8961,-24.4956,22.45,71,44,4.62,CV,1709606452
461,vanimo,-2.6741,141.3028,29.54,69,59,2.36,PG,1709606453
462,lautoka,-17.6167,177.4667,31.92,62,40,7.72,FJ,1709606453
463,villa dolores,-31.9459,-65.1896,22.6,68,97,0.44,AR,1709606454
464,salalah,17.0151,54.0924,26.05,73,20,3.6,OM,1709606454
465,guanica,17.9716,-66.908,24.36,59,32,2.56,PR,1709606455
466,fortuna,40.5982,-124.1573,8.14,92,75,7.72,US,1709606455
467,mithi,24.7318,69.7981,16.5,12,0,4.17,PK,1709606456
468,dingzhou,38.5131,114.9956,2.06,80,80,4.97,CN,1709606457
469,vila franca do campo,37.7167,-25.4333,14.23,70,77,3.24,PT,1709606457
470,kabalo,-6.05,26.9167,20.72,98,99,0.94,CD,1709606458
471,mafra,-26.1114,-49.8053,19.01,100,100,1.4,BR,1709606214
472,baza,37.4907,-2.7726,8.65,81,91,2.82,ES,1709606459
473,buta,2.7858,24.73,22.89,78,28,1.55,CD,1709606459
474,bloemfontein,-29.1211,26.214,14.71,55,46,4.12,ZA,1709606460
475,abhar,36.1468,49.218,1.42,89,95,1.03,IR,1709606460
476,hoi an,15.8794,108.335,28.98,65,55,3.54,VN,1709606461
477,caburan,5.9181,125.6411,29.37,67,15,6.01,PH,1709606461
478,huarmey,-10.0681,-78.1522,23.7,81,100,2.52,PE,1709606462
479,shimoda,34.6667,138.95,11.2,81,100,2.85,JP,1709606463
480,peniche,39.3558,-9.3811,12.18,93,17,5.02,PT,1709606463
481,suntar,62.1444,117.6319,-11.86,91,100,3.08,RU,1709606464
482,cole harbour,44.6724,-63.4751,0.4,74,84,2.8,CA,1709606464
483,aban,56.67,96.06,-6.5,88,100,3.8,RU,1709606465
484,mitsamiouli,-11.3847,43.2844,27.68,77,100,4.36,KM,1709606465
485,kone,-21.0595,164.8658,30.82,62,100,2.93,NC,1709606466
486,waddan,29.1614,16.139,11.06,82,0,1.73,LY,1709606466
487,lerwick,60.1545,-1.1494,6.0,87,95,14.41,GB,1709606467
488,aljezur,37.3191,-8.8033,9.38,85,12,2.71,PT,1709606467
489,mercedes,-34.6515,-59.4307,17.7,48,3,2.17,AR,1709606361
490,beroroha,-21.6667,45.1667,24.14,91,100,0.97,MG,1709606469
491,huasahuasi,-11.3167,-75.6167,5.77,89,98,0.8,PE,1709606469
492,taltal,-25.4,-70.4833,20.44,85,9,1.28,CL,1709606470
493,boonville,38.9736,-92.7432,21.44,70,100,4.12,US,1709606470
494,porto novo,6.4965,2.6036,27.9,84,99,3.93,BJ,1709606471
495,lata,40.1629,-8.3327,8.37,90,96,1.24,PT,1709606471
496,pechory,57.8164,27.6119,-3.3,96,33,3.38,RU,1709606472
497,mahina,-17.5065,-149.489,30.87,70,40,3.09,PF,1709606472
498,kolonia town,6.964,158.206,31.06,66,100,6.69,FM,1709606473
499,ust-tsilma,65.441,52.1498,-19.66,99,96,1.79,RU,1709606473
500,jingmen,31.0336,112.2047,9.19,63,100,6.91,CN,1709606474
501,sandnessjoen,66.0217,12.6316,-0.71,80,27,8.23,NO,1709606475
502,luanda,-8.8368,13.2343,28.0,89,40,2.57,AO,1709606333
503,tromso,69.6496,18.957,-2.99,80,0,2.06,NO,1709606476
504,fernley,39.608,-119.2518,4.76,53,100,0.89,US,1709606467
505,copala,16.65,-98.9833,24.25,71,40,2.78,MX,1709606477
506,east london,-33.0153,27.9116,21.03,81,60,4.69,ZA,1709606477
507,mahibadhoo,3.7833,72.9667,27.62,72,54,4.11,MV,1709606478
508,okhotsk,59.3833,143.3,-11.72,75,95,5.09,RU,1709606479
509,ed damer,17.5928,33.9592,21.41,11,1,4.99,SD,1709606479
510,porto seguro,-16.4497,-39.0647,27.29,89,20,1.54,BR,1709606480
511,acarau,-2.8856,-40.12,25.75,84,96,2.02,BR,1709606481
512,ust'-kut,56.7938,105.7672,-7.44,92,100,1.98,RU,1709606481
513,ad dilam,23.9915,47.1627,15.23,34,0,3.42,SA,1709606482
514,changsu,35.6484,127.5152,3.35,95,100,2.57,KR,1709606483
515,chengzihe,45.3333,131.0667,-4.09,62,19,3.5,CN,1709606357
516,karatau,43.1667,70.4667,-1.89,82,97,1.19,KZ,1709606484
517,novodvinsk,64.4165,40.8122,-3.14,96,99,2.37,RU,1709606485
518,strathfieldsaye,-36.8,144.3667,30.3,21,1,3.3,AU,1709606485
519,weymouth,42.2209,-70.9398,5.4,96,100,5.14,US,1709606486
520,turpan,42.9333,89.1667,5.24,25,34,1.42,CN,1709606486
521,zaragoza,41.6561,-0.8773,10.01,75,0,3.09,ES,1709606187
522,at taj,24.2049,23.2857,16.45,15,0,2.71,LY,1709606487
523,mandalgovi,45.7625,106.2708,-9.35,81,10,2.41,MN,1709606488
524,kas,36.2018,29.6377,12.72,81,0,2.67,TR,1709606488
525,codrington,-38.2667,141.9667,25.98,24,3,6.26,AU,1709606489
526,kavalerovo,44.2661,135.0572,-2.47,57,97,4.02,RU,1709606489
527,praya,14.9215,-23.5087,22.3,73,40,6.17,CV,1709606490
528,roma,43.2128,-75.4557,12.15,78,0,3.6,US,1709606417
529,la gi,10.6667,107.7833,29.16,65,33,3.33,VN,1709606491
530,broome,42.2506,-75.833,13.44,82,75,4.12,US,1709606492
531,salto,-31.3833,-57.9667,18.26,63,0,0.89,UY,1709606493
532,new kingman-butler,35.265,-114.0323,14.51,33,0,5.14,US,1709606493
533,kapuskasing,49.4169,-82.4331,5.05,87,100,2.57,CA,1709606462
534,lib,8.3122,167.3766,27.02,77,100,10.61,MH,1709606494
535,zouerate,22.7187,-12.4521,16.74,38,0,1.99,MR,1709606495
536,amga,60.8953,131.9608,-14.57,87,97,0.38,RU,1709606495
537,laracha,43.2537,-8.5854,7.86,91,20,3.6,ES,1709606496
538,jarny,49.1574,5.8788,7.77,90,100,0.45,FR,1709606496
539,joshimath,30.5667,79.5667,7.01,45,97,1.84,IN,1709606497
540,tamanrasset,22.785,5.5228,8.95,14,0,1.03,DZ,1709606498
541,campbell river,50.0163,-125.2446,2.74,86,20,1.03,CA,1709606498
542,shendi,16.6915,33.4341,21.81,9,3,4.12,SD,1709606499
543,manadhoo,5.7667,73.3833,27.64,70,55,2.61,MV,1709606499
544,zastron,-30.3023,27.084,13.02,58,98,3.0,ZA,1709606500
545,kirensk,57.7853,108.1119,-8.91,93,100,3.13,RU,1709606500
546,huangpi,30.8845,114.3779,8.06,81,40,3.0,CN,1709606501
547,kasama,-10.2129,31.1808,17.34,95,100,1.34,ZM,1709606502
548,cunduacan,18.0667,-93.1667,27.98,72,14,2.14,MX,1709606502
549,dunedin,-45.8742,170.5036,11.0,63,98,8.05,NZ,1709606503
550,petrolina,-9.3986,-40.5008,24.03,83,75,3.6,BR,1709606503
551,kosong,38.3788,128.4676,5.27,83,100,5.13,KR,1709606504
552,uttarkashi,30.7333,78.45,12.35,31,98,1.69,IN,1709606504
553,wagar,16.1525,36.2032,22.11,64,1,3.04,SD,1709606505
554,kalevala,65.2,31.1667,-6.62,97,97,1.34,RU,1709606506
555,pudur,13.0,79.15,24.59,64,52,0.85,IN,1709606506
556,valparaiso,-33.0393,-71.6273,15.8,82,0,1.54,CL,1709606507
557,san juan de miraflores,-12.1629,-76.9635,26.76,65,99,3.31,PE,1709606507
